10,02,00,00,74,20,97,20,8c,20,75,20,78,20,4d,20,27,1f,ce,1f,d1,1f,c4,1f,be,1f,96,1f,9a,1f,92,1f,9d,1f,52,1f,30,1f,2a,1f,24,1e,d9,1e,a6,1e,83,1e,6c,1e,74,1e,ad,1e,fa,1f,5d,1f,d0,20,47,20,a0,20,fe,21,69,21,b5,21,d5,22,0b,21,d3,21,d8,21,9b,21,79,EOP
10,02,00,00,75,21,64,21,0e,21,00,21,0f,21,11,21,08,21,39,21,2b,21,41,21,54,21,58,21,59,21,5f,21,04,20,ba,20,4b,1f,f8,1f,9c,1f,6f,1f,3a,1e,f7,1e,f9,1e,dc,1e,d9,1e,cf,1e,e7,1f,41,1f,85,20,07,20,69,20,b4,21,0d,21,3b,21,41,21,61,21,0d,20,c2,20,78,EOP
10,02,00,00,76,1f,ef,1f,9a,1f,1a,1e,a2,1e,40,1e,42,1e,39,1e,47,1e,61,1e,aa,1f,63,1f,f6,20,7b,20,f3,21,4d,21,57,21,67,21,69,21,1f,20,c8,20,b1,20,3c,20,0c,1f,fc,1f,ea,1f,e8,20,13,20,7b,20,fe,21,49,21,78,21,b6,21,aa,21,a9,21,8d,21,2f,20,a9,20,2c,EOP
10,02,00,00,77,1f,49,1e,c3,1e,56,1d,d4,1d,77,1d,70,1d,56,1d,2f,1d,84,1d,ea,1e,7a,1f,0d,1f,cf,20,85,21,48,21,da,22,5e,22,bb,22,ca,22,8f,22,70,21,f2,21,76,20,e3,20,4e,1f,96,1f,02,1e,b6,1e,b4,1e,ac,1e,b7,1f,06,1f,54,1f,81,1f,cc,20,12,20,68,20,9d,EOP
10,02,00,00,78,20,a7,20,fb,21,05,20,d0,20,ae,20,8d,20,7d,20,6e,20,7c,20,4a,20,31,20,29,20,3f,20,18,1f,f6,1f,fe,1f,d1,1f,b4,1f,7c,1f,8d,1f,41,1f,05,1e,da,1f,0c,1f,0e,1e,f5,1e,ed,1e,ec,1f,02,1e,f7,1e,ee,1f,0c,1f,6a,1f,51,1f,6c,1f,af,20,18,20,47,EOP
10,02,00,00,79,20,83,20,a8,20,de,21,2a,21,66,21,69,21,99,21,a4,21,99,21,9b,21,3d,20,94,20,1a,1f,68,1e,d9,1e,6c,1e,31,1e,1a,1e,38,1e,8a,1e,fe,1f,74,1f,c4,20,13,20,a6,21,0c,21,26,21,2a,21,14,21,1f,21,46,20,f5,20,da,20,67,1f,ed,1f,cc,1f,af,1f,a5,EOP
10,02,00,00,7a,1f,82,1f,6b,1f,7a,1f,8c,1f,ea,20,2a,20,3f,1f,e8,1f,9a,1f,8b,1f,56,1f,29,1f,1c,1e,fe,1e,f4,1f,16,1f,66,1f,b0,1f,ce,1f,e5,20,26,20,75,20,da,20,d7,20,f9,21,1b,20,f8,20,f0,20,ca,20,90,20,37,20,04,20,01,1f,c2,1f,d1,1f,fa,20,03,20,11,EOP
10,02,00,00,7b,20,3e,20,52,20,7e,20,72,20,36,1f,f1,1f,db,1f,ce,1f,99,1f,64,1f,43,1f,37,1f,52,1f,6d,1f,94,1f,a5,1f,83,1f,81,1f,6e,1f,83,1f,8f,1f,55,1f,2c,1f,5c,1f,65,1f,83,1f,b2,1f,e3,20,06,1f,fe,1f,d7,1f,e4,1f,a8,1f,be,1f,b1,1f,b8,1f,bc,1f,9c,EOP
10,02,00,00,7c,1f,b0,20,0b,20,23,1f,fc,1f,da,1f,bd,1f,84,1f,21,1e,f6,1e,be,1e,a8,1e,f1,1f,3d,1f,67,1f,a8,1f,f9,20,56,20,b9,21,13,21,0b,21,2c,21,63,21,28,21,00,20,bb,20,7f,20,62,20,3c,20,0a,1f,d0,1f,ba,1f,7a,1f,28,1e,c9,1e,99,1e,6f,1e,63,1e,6e,EOP
10,02,00,00,7d,1e,68,1e,c9,1e,f2,1f,4c,1f,77,1f,db,20,36,20,3f,20,33,20,06,20,13,20,19,20,34,20,26,1f,fb,1f,fa,20,0f,1f,f8,20,0d,20,54,20,31,20,20,20,0a,20,02,20,03,1f,e5,1f,c8,1f,f9,20,27,20,5b,20,62,20,66,20,79,20,a6,20,a6,20,9e,20,8c,20,2a,EOP
10,02,00,00,7e,1f,eb,1f,aa,1f,42,1f,13,1e,dc,1e,d2,1e,ad,1f,0a,1e,fc,1f,34,1f,8b,1f,d9,20,55,20,9a,21,12,21,74,21,9d,21,5a,20,bf,20,53,1f,e0,1f,25,1e,93,1e,4f,1d,dc,1d,b2,1d,dd,1e,20,1e,44,1e,69,1e,af,1f,03,1f,73,1f,a8,20,03,20,3f,20,5d,20,69,EOP
10,02,00,00,7f,20,99,20,89,20,6e,20,89,20,d2,21,01,21,2c,21,74,21,3f,21,39,21,3d,21,1e,20,c0,20,48,1f,f8,1f,7f,1e,d1,1e,2c,1d,8c,1c,f3,1c,7a,1c,72,1c,b9,1d,21,1e,0b,1f,0c,20,38,21,4c,22,5c,22,fe,23,61,23,71,23,06,22,94,21,89,20,67,1e,b5,1d,3e,EOP
10,02,00,00,80,1c,56,1c,11,1b,d3,1c,3c,1d,16,1e,53,1f,eb,21,5a,22,95,23,7f,23,cf,23,d3,23,7b,22,9f,21,c9,20,a6,1f,9f,1e,d5,1e,39,1d,7b,1d,42,1d,11,1d,1c,1d,32,1d,47,1d,af,1e,1a,1e,a6,1f,1c,1f,73,1f,ba,20,06,20,2e,20,35,20,4e,20,47,20,32,20,2c,EOP
10,02,00,00,81,20,28,20,63,20,8c,20,9e,20,9a,20,cc,20,e4,21,22,21,57,21,89,21,9b,21,8e,21,86,21,0f,20,71,1f,eb,1f,46,1e,be,1e,2f,1d,a1,1d,1f,1c,9c,1c,2e,1b,ee,1c,0d,1c,38,1c,55,1c,d9,1d,8f,1e,24,1f,0a,1f,c3,20,77,21,41,21,e1,22,9a,23,40,23,ac,EOP
10,02,00,00,82,23,bf,23,ba,23,80,23,2e,22,b1,22,53,21,94,20,e2,20,35,1f,61,1e,f6,1e,77,1e,0a,1d,b2,1d,81,1d,da,1e,24,1e,5c,1e,78,1e,b1,1e,f6,1f,2d,1f,54,1f,a3,1f,83,1f,6f,1f,35,1f,57,1f,5c,1f,9a,1f,cf,20,18,20,37,20,5b,20,e2,21,14,21,5d,21,b3,EOP
10,02,00,00,83,21,9d,21,8f,21,3c,20,db,20,7e,20,0a,1f,7f,1f,14,1e,c6,1e,99,1e,5c,1e,22,1e,50,1e,28,1e,2a,1e,9b,1e,d8,1f,02,1f,73,1f,cb,20,12,20,70,20,b6,21,13,21,5a,21,84,21,7f,21,6c,21,07,20,c1,20,71,20,32,1f,ae,1f,86,1f,59,1e,f9,1e,a6,1e,68,EOP
10,02,00,00,84,1e,9d,1e,b2,1e,f6,1f,37,1f,64,1f,a9,1f,d0,20,24,20,62,20,83,20,77,20,4c,20,7e,20,7d,20,59,20,76,20,78,20,59,20,77,20,4f,20,2e,20,13,1f,cd,1f,9c,1f,5e,1f,46,1f,26,1e,fd,1e,c5,1e,aa,1e,a4,1e,ba,1e,ef,1f,18,1f,4e,1f,63,1f,be,1f,b3,EOP
10,02,00,00,85,1f,b4,1f,90,1f,75,1f,76,1f,b0,1f,d8,1f,9e,1f,65,1f,75,1f,94,1f,cf,20,11,20,3e,20,72,20,93,20,dd,20,ea,20,fd,21,15,20,f3,20,c9,20,92,20,41,20,0c,1f,f1,1f,c4,1f,99,1f,90,1f,e4,1f,a0,1f,7c,1f,7b,1f,97,1f,b2,1f,c5,1f,b0,1f,ac,1f,bf,EOP
10,02,00,00,86,20,04,20,21,20,63,20,4e,20,3f,20,26,20,0a,1f,d4,1f,84,1f,2b,1e,e6,1e,bd,1e,68,1e,40,1e,3c,1e,56,1e,7d,1e,8b,1e,c0,1f,3d,1f,ab,20,0a,20,53,20,9b,20,bd,20,ff,21,22,21,4c,21,37,21,0d,20,a6,20,52,20,32,1f,e6,1f,cb,1f,ad,1f,aa,1f,d9,EOP
10,02,00,00,87,1f,b1,1f,c5,1f,f1,1f,f4,20,0a,1f,fc,1f,f2,1f,e3,1f,d6,1f,df,1f,c9,1f,bb,1f,ac,1f,a3,1f,5a,1f,6c,1f,6b,1f,60,1f,43,1f,76,1f,71,1f,8b,1f,8c,1f,7c,1f,90,1f,9e,1f,b5,1f,a6,1f,b5,1f,8c,1f,55,1f,44,1f,48,1f,22,1f,3b,1f,0c,1e,f5,1e,da,EOP
10,02,00,00,88,1f,1b,1f,87,1f,db,20,22,20,4e,20,9c,20,c8,21,00,21,2f,21,2b,20,f7,20,ca,20,6c,20,53,20,28,1f,aa,1f,90,1f,63,1f,8e,1f,b7,1f,d2,1f,cd,1f,c0,1f,fa,20,47,20,74,20,68,20,7d,20,9a,20,a2,20,6b,20,3d,20,0a,1f,ee,1f,a0,1f,c6,1f,a9,1f,eb,EOP
10,02,00,00,89,20,1c,20,20,20,32,20,3a,20,00,1f,ee,1f,b5,1f,65,1f,12,1e,af,1e,8d,1e,81,1e,6f,1e,34,1e,32,1e,80,1e,bd,1f,13,1f,9f,20,00,20,8b,21,04,21,3f,21,72,21,76,21,46,20,da,20,9c,20,3d,1f,d3,1f,95,1f,68,1f,22,1f,20,1f,2f,1f,63,1f,a8,1f,dc,EOP
10,02,00,00,8a,20,38,20,72,20,c0,20,e5,21,14,21,2c,21,4b,21,4e,21,19,20,b9,20,3d,1f,96,1f,4c,1f,17,1e,94,1e,34,1d,cc,1d,a1,1d,a3,1d,a4,1d,d6,1e,08,1e,65,1e,f4,1f,8f,20,2c,20,d7,21,62,21,ea,22,6b,22,ba,22,e6,22,d8,22,a0,21,fe,21,5a,20,8a,1f,af,EOP
10,02,00,00,8b,1e,dd,1e,06,1c,fa,1c,71,1c,21,1c,05,1c,54,1c,d7,1d,9c,1e,71,1f,61,20,8c,21,ba,22,88,22,f6,23,0f,23,38,22,e7,22,8f,22,1e,21,6a,20,93,20,2d,1f,ae,1f,1a,1e,c8,1e,76,1e,21,1d,da,1d,c1,1d,b5,1d,cc,1d,d2,1d,f8,1e,4d,1e,8e,1e,bb,1f,15,EOP
10,02,00,00,8c,1f,60,1f,e8,20,5c,20,f3,21,47,21,5b,21,2a,21,3f,21,39,20,ff,20,b9,20,8b,20,50,1f,f6,1f,87,1f,64,1f,41,1f,3e,1f,3d,1f,70,1f,a7,1f,ef,20,24,20,86,20,d1,20,f0,20,f1,20,f5,21,0d,20,d9,20,cb,20,79,20,55,20,1d,1f,71,1e,dd,1e,6f,1d,e0,EOP
10,02,00,00,8d,1d,ab,1d,5a,1d,0a,1c,eb,1d,08,1d,42,1d,c6,1e,35,1e,9f,1f,22,1f,c7,20,58,20,de,21,4c,21,a5,21,c2,21,e7,21,f2,21,ce,21,b2,21,a1,21,48,21,42,20,d3,20,ac,20,52,20,01,1f,b5,1f,8f,1f,b5,1f,97,1f,8d,1f,6e,1f,42,1f,07,1e,dd,1e,e2,1e,ea,EOP
10,02,00,00,8e,1e,e4,1e,f0,1e,c6,1e,cc,1e,b5,1e,c5,1e,e6,1f,27,1f,55,1f,7d,1f,fa,20,51,20,b6,21,15,21,53,21,6e,21,37,21,06,20,82,20,26,1f,ad,1f,11,1e,b6,1e,aa,1e,c0,1f,0c,1f,ae,20,26,20,7f,20,fd,21,63,21,86,21,87,21,2e,20,b6,20,0b,1f,96,1f,30,EOP
10,02,00,00,8f,1e,eb,1e,d6,1e,b8,1f,08,1f,23,1f,3e,1f,7b,1f,9e,1f,e7,20,12,20,29,20,1d,1f,e2,1f,91,1f,53,1f,0c,1e,bc,1e,77,1e,22,1e,04,1e,15,1e,7c,1f,13,1f,92,20,35,20,e0,21,5a,21,a9,22,00,22,49,22,9e,22,65,22,2a,21,c2,21,6b,20,e2,20,97,1f,f6,EOP
10,02,00,00,90,1f,74,1f,12,1e,af,1e,b0,1e,b3,1e,b2,1e,de,1e,f4,1f,28,1f,3e,1f,30,1f,50,1f,60,1f,76,1f,b0,1f,bc,1f,b5,1f,c1,1f,f4,20,2e,20,2c,20,43,20,36,20,46,20,74,20,6f,20,63,20,62,20,5b,20,44,20,70,20,85,20,66,20,5c,20,42,20,42,20,6a,20,76,EOP
10,02,00,00,91,20,6f,20,92,20,ce,20,da,20,d2,20,d4,20,d6,20,7b,20,55,1f,ed,1f,69,1e,fc,1e,a0,1e,44,1e,42,1e,69,1e,67,1e,b3,1f,0a,1f,8f,1f,e1,20,36,20,85,20,a0,20,b5,20,88,20,58,20,1b,1f,c3,1f,9d,1f,62,1f,40,1e,e2,1e,c7,1e,e6,1f,08,1f,23,1f,2c,EOP
10,02,00,00,92,1f,45,1f,9c,1f,f0,20,07,20,22,20,56,20,98,20,78,20,74,20,4e,20,4f,20,2f,20,01,1f,8c,1f,58,1f,66,1f,64,1f,6c,1f,67,1f,9e,1f,d7,20,22,20,7e,20,cd,21,1c,21,33,21,30,20,e8,20,c2,20,a9,20,8e,20,30,20,07,1f,d0,1f,b0,1f,1e,1e,f2,1e,a3,EOP
10,02,00,00,93,1e,3d,1e,0f,1d,fd,1d,d8,1d,bb,1d,d8,1e,26,1e,94,1e,e6,1f,79,20,31,21,03,21,45,21,81,21,d6,21,dc,21,b3,21,58,21,3f,20,c6,20,79,20,29,1f,c8,1f,7b,1f,6c,1f,16,1f,0b,1f,2d,1f,55,1f,94,1f,ec,20,55,20,8d,20,a7,20,e8,21,0e,20,fb,21,0a,EOP
10,02,00,00,94,20,e8,20,ac,20,60,20,16,1f,de,1f,b9,1f,93,1f,56,1f,1d,1e,ea,1f,17,1f,34,1f,63,1f,9b,1f,ad,1f,c8,1f,cb,1f,a8,1f,8d,1f,6e,1f,45,1f,54,1f,9f,20,13,20,73,20,b2,20,f2,21,7d,22,00,22,69,22,6e,22,58,21,dd,21,4d,20,a4,1f,e2,1f,35,1e,50,EOP
10,02,00,00,95,1d,ea,1d,af,1d,9e,1d,f0,1e,cf,1f,d8,20,88,21,76,22,2f,22,a6,22,dc,22,bd,22,39,21,6b,20,2a,1f,2c,1e,54,1d,67,1c,c6,1c,af,1c,ac,1d,15,1d,87,1e,2d,1e,f1,1f,78,1f,e5,20,3a,20,99,21,0b,21,38,21,6f,21,ae,21,c0,21,db,21,fd,22,1e,22,0c,EOP
10,02,00,00,96,21,fc,21,8f,21,4f,20,ed,20,9f,20,97,20,75,20,3f,20,0e,20,10,1f,ed,1f,ea,1f,e4,1f,d8,1f,b3,1f,9b,1f,76,1f,21,1e,cc,1e,cd,1e,c7,1e,d3,1f,18,1f,3c,1f,9a,1f,f5,20,28,20,76,20,9f,20,ca,20,a4,20,9c,20,5a,20,00,1f,8f,1f,62,1f,4e,1f,4e,EOP
10,02,00,00,97,1f,6b,1f,8c,1f,b6,1f,f1,20,67,20,9e,20,ed,20,bc,20,b9,20,91,20,5a,20,0e,1f,d4,1f,fa,1f,ee,1f,e7,1f,e9,1f,e0,1f,df,1f,e9,20,07,20,17,20,3b,20,67,20,8e,20,93,20,ad,20,9b,20,a3,20,a6,20,ad,20,98,20,76,20,a5,20,b5,20,93,20,7d,20,4f,EOP
10,02,00,00,98,20,37,20,36,20,11,1f,b3,1f,90,1f,61,1f,43,1f,42,1f,42,1f,26,1f,33,1f,44,1f,6f,1f,98,1f,c5,20,24,20,84,20,8d,20,6b,20,4b,20,85,20,a3,20,a6,20,a5,20,ab,20,bc,20,e3,20,e0,21,11,21,41,21,44,21,6b,21,4f,21,10,20,c6,20,c5,20,d0,20,d6,EOP
10,02,00,00,99,20,e3,20,dd,20,b5,20,b4,20,cc,20,d7,20,93,20,51,20,44,20,2a,1f,dc,1f,d2,1f,d2,20,28,20,06,1f,cd,1f,b3,1f,b3,1f,d3,1f,c1,1f,b9,1f,94,1f,86,1f,9c,1f,9a,1f,81,1f,9f,20,0d,20,49,20,82,20,e6,20,e9,20,e1,21,18,21,38,21,12,21,0d,21,1a,EOP
10,02,00,00,9a,21,24,21,21,21,29,21,2c,21,08,20,ff,20,fa,20,ee,20,d0,20,b8,20,aa,20,68,20,46,1f,f6,1f,c4,1f,a7,1f,8e,1f,5f,1f,73,1f,53,1f,08,1f,30,1f,53,1f,8e,1f,e0,20,20,20,79,20,f0,21,45,21,83,21,97,21,b1,21,d2,21,93,21,62,21,62,21,45,21,1b,EOP
10,02,00,00,9b,21,12,21,18,20,d4,20,84,20,83,20,b1,20,92,20,65,20,39,20,06,20,14,20,0b,1f,f7,20,00,20,60,20,95,20,f7,21,7b,21,a6,21,c2,21,c6,21,d0,21,bb,21,93,21,5b,20,fa,20,7b,20,22,1f,bb,1f,8a,1f,44,1f,18,1f,0c,1f,42,1f,6c,1f,9f,1f,e2,20,6f,EOP
10,02,00,00,9c,20,c8,20,fc,21,1d,21,4b,21,8c,21,93,21,d4,21,c8,21,9d,21,48,21,3c,20,f9,20,7c,20,59,1f,de,1f,b8,1f,c2,1f,8e,1f,74,1f,37,1f,36,1f,4e,1f,97,1f,a7,1f,fa,20,62,20,dc,21,0d,21,1b,21,6d,21,b7,21,8e,21,4a,21,5e,21,6d,21,3e,21,12,21,24,EOP
10,02,00,00,9d,21,1f,21,36,21,32,21,15,20,f1,20,bb,20,a0,20,71,20,7b,20,76,20,63,20,18,1f,de,1f,c6,1f,b6,1f,a7,1f,b9,1f,c5,1f,9e,1f,9e,1f,94,1f,9f,1f,78,1f,3b,1f,6a,1f,9b,1f,f4,20,44,20,57,20,77,20,b9,21,32,21,28,21,4b,21,43,21,80,21,a9,21,68,EOP
10,02,00,00,9e,21,36,21,26,20,ee,20,92,20,66,20,4d,20,2b,1f,e8,1f,c4,1f,ec,20,1b,20,3d,20,70,20,9c,21,12,21,9f,21,b3,21,b6,21,b4,21,92,21,6d,21,0b,20,73,1f,e6,1f,67,1f,08,1e,b4,1e,63,1e,0e,1e,1a,1e,47,1e,ae,1f,00,1f,3f,1f,7d,1f,d1,20,23,20,75,EOP
10,02,00,00,9f,20,ff,21,8c,21,d0,21,ef,22,2e,22,31,21,f6,22,24,22,2b,22,31,22,39,22,3a,22,12,21,f4,21,68,20,f8,20,e5,20,1b,1f,9c,1e,eb,1e,24,1d,c6,1d,93,1d,73,1d,77,1e,06,1e,6c,1e,ff,1f,71,1f,b8,20,30,20,ad,20,db,20,c1,20,6c,1f,f9,1f,d5,1f,73,EOP
10,02,00,00,a0,1e,f4,1e,f8,1f,0b,1f,73,20,1c,20,d3,21,bf,22,7c,23,3d,23,bc,24,3e,24,84,24,58,23,fd,23,40,22,8b,21,8a,20,8d,1f,76,1e,66,1d,69,1c,e6,1c,90,1c,86,1c,ac,1c,fa,1d,6c,1e,3c,1e,ce,1f,a1,20,66,20,f2,20,fe,21,49,21,4f,21,83,21,c5,21,9d,EOP
10,02,00,00,a1,21,9d,21,c0,22,00,22,32,22,69,22,7d,22,46,21,e9,21,80,21,3e,20,ad,20,38,1f,d2,1f,54,1e,e7,1e,ab,25,48,25,33,25,23,25,1c,25,3c,25,47,25,3e,25,5f,25,62,25,56,25,31,25,29,25,54,25,31,25,47,25,22,24,e8,25,01,25,18,25,21,24,f1,24,be,EOP
10,02,00,00,a2,24,66,24,c1,24,a9,24,fa,25,1a,24,cf,24,dd,24,c3,24,87,24,69,24,88,24,9e,24,a1,24,b5,24,a9,24,81,24,8a,24,66,24,68,23,f8,23,86,23,6d,23,6a,23,85,23,7f,23,76,23,aa,23,bf,23,c2,23,e5,24,0b,24,4a,24,34,24,18,24,0d,23,d3,23,d7,23,c3,EOP
10,02,00,00,a3,23,ce,23,9b,23,a9,23,9a,23,6d,23,7e,23,63,23,89,23,a8,23,ba,23,9e,23,a6,23,9c,23,9e,23,ae,23,eb,23,e3,23,8e,23,a0,23,89,23,26,22,fc,22,d5,22,db,22,e5,22,d6,22,e2,22,d0,22,cc,22,ef,23,21,23,14,23,2d,23,1a,23,47,23,49,23,24,23,15,EOP
10,02,00,00,a4,23,06,22,e9,22,f6,23,12,23,06,23,0f,23,11,22,fc,22,dc,22,99,22,89,22,b6,22,b2,22,9f,22,76,22,48,22,13,22,02,22,0a,22,04,21,fc,21,fd,22,07,22,1b,22,66,22,5b,22,69,22,70,22,76,22,88,22,65,22,63,22,45,22,1f,22,11,21,d7,21,c2,21,dc,EOP
10,02,00,00,a5,21,f6,22,23,22,60,22,81,22,ba,22,e0,22,b5,22,74,22,84,22,95,22,97,22,74,22,50,22,1f,21,e3,21,b8,21,88,21,7c,21,7f,21,8a,21,3d,21,43,21,2c,21,49,21,57,21,5e,21,69,21,4d,21,23,21,10,21,2b,21,2c,21,10,21,1c,21,0f,21,1b,21,34,21,43,EOP
10,02,00,00,a6,21,65,21,88,21,b4,21,e5,21,b2,21,a7,21,c3,21,cf,21,a8,21,bd,21,e0,21,b4,21,6d,21,3f,21,05,20,e6,20,f5,21,14,21,2d,21,1b,20,ad,20,a5,20,9c,20,98,20,9e,20,91,20,9d,20,e0,20,fd,21,20,21,10,21,59,21,74,21,94,21,5e,21,53,21,67,21,25,EOP
10,02,00,00,a7,20,f3,20,c4,20,af,20,96,20,84,20,6b,20,35,20,29,20,64,20,99,20,f0,21,1d,21,1d,21,03,21,4a,21,36,21,4c,20,da,1f,be,1c,c5,17,81,11,40,0c,ae,0b,44,0e,66,15,2e,1e,82,2a,13,37,39,3f,ff,3f,ff,3f,ff,3f,ff,3f,ff,3d,35,2b,14,18,12,08,b9,EOP
10,02,00,00,a8,00,00,00,00,00,00,00,00,00,00,00,4c,0c,3c,18,99,23,2b,2b,30,30,e7,34,52,35,ba,35,8e,33,bf,30,4e,2c,70,28,4c,24,41,20,ce,1e,32,1c,44,1b,13,1a,f7,1b,9e,1c,fb,1e,94,20,12,21,2e,22,04,22,5d,22,56,22,18,21,a3,20,d4,20,02,1f,22,1e,59,EOP
10,02,00,00,a9,1d,da,1d,5c,1d,4e,1d,62,1d,cc,1e,4c,1e,b6,1f,4b,1f,d8,20,86,21,18,21,5d,21,8c,21,60,21,4c,21,28,20,f7,20,df,20,fb,21,0a,20,ea,20,d5,20,ed,20,b4,20,a0,20,94,20,78,20,7c,20,78,20,ae,20,9b,20,50,20,3e,1f,fb,1f,fd,20,13,20,18,20,2d,EOP
10,02,00,00,aa,1f,fa,1f,cc,1f,ab,1f,8f,1f,86,1f,6e,1f,4d,1f,94,1f,ad,1f,da,20,05,20,11,20,1e,1f,fb,1f,c6,1f,9e,1f,6b,1f,7b,1f,6d,1f,65,1f,ab,1f,ed,20,26,20,20,20,5d,20,a6,20,bd,20,d0,20,d2,20,ff,21,01,20,fb,20,c2,20,7e,20,27,1f,b8,1f,8a,1f,37,EOP
10,02,00,00,ab,1e,e3,1e,9d,1e,8c,1e,6a,1e,48,1e,50,1e,5c,1e,89,1e,e3,1f,6a,1f,ac,1f,ef,20,51,20,98,21,13,21,3f,21,a4,21,d6,21,df,21,c7,21,aa,21,6e,21,22,21,17,20,83,20,26,1f,f0,1f,da,1f,a1,1f,94,1f,62,1f,4a,1f,1c,1f,2f,1f,20,1f,03,1e,e5,1e,ec,EOP
10,02,00,00,ac,1e,ed,1e,d7,1f,03,1f,03,1f,4d,1f,88,1f,d0,1f,d6,1f,d4,1f,fd,20,3a,20,53,20,52,20,49,20,3d,20,26,1f,e7,1f,d6,20,0d,1f,de,1f,f1,1f,df,1f,f0,1f,f5,1f,d2,1f,a6,1f,9e,1f,6b,1f,7c,1f,82,1f,a1,1f,9b,1f,9c,1f,7f,1f,8f,1f,9d,1f,9e,1f,c4,EOP
10,02,00,00,ad,1f,ca,1f,c3,1f,dd,1f,ca,1f,a3,1f,c1,1f,bc,1f,9c,1f,78,1f,57,1f,87,1f,a7,1f,cb,1f,d2,1f,d8,20,1a,20,01,1f,fa,1f,f3,20,00,1f,fe,1f,9a,1f,7d,1f,52,1f,4a,1f,68,1f,64,1f,5e,1f,1f,1f,2d,1f,29,1f,2d,1f,38,1f,12,1f,54,1f,6a,1f,9e,1f,ec,EOP
10,02,00,00,ae,1f,ff,1f,f0,20,1d,20,0c,1f,df,1f,9c,1f,7f,1f,9f,1f,6c,1f,53,1f,46,1f,62,1f,4f,1f,48,1f,79,1f,9b,1f,a4,1f,97,1f,bc,1f,e3,20,00,1f,ef,1f,e6,1f,e1,1f,ea,1f,a5,1f,bc,1f,c7,1f,a7,1f,da,1f,f8,1f,e5,1f,c8,1f,fe,20,01,1f,d7,1f,9e,1f,75,EOP
10,02,00,00,af,1f,57,1f,40,1f,1f,1e,cf,1e,bc,1e,cd,1e,fb,1f,25,1e,eb,1f,56,1f,58,1f,90,1f,a9,1f,da,1f,ea,1f,ed,20,11,20,11,20,29,1f,e5,1f,be,1f,50,1f,3f,1f,33,1f,4a,1f,2a,1f,17,1f,09,1e,d6,1f,19,1f,3c,1f,4a,1f,9b,1f,af,1f,ce,1f,e2,1f,fe,20,4e,EOP
10,02,00,00,b0,20,15,1f,f8,1f,b6,1f,c2,1f,7f,1f,60,1f,6a,1f,91,1f,7b,1f,81,1f,a7,1f,92,1f,9d,1f,92,1f,ce,1f,d5,20,2c,20,51,20,7d,20,71,20,53,20,82,20,6a,20,69,20,24,1f,f8,1f,e5,1f,dc,1f,bf,1f,c9,1f,be,1f,89,1f,6d,1f,6a,1f,92,1f,b3,1f,e0,1f,e6,EOP
10,02,00,00,b1,1f,dd,1f,d8,1f,bf,1f,d8,20,0b,20,20,20,1c,1f,df,1f,f2,1f,cf,1f,c3,1f,b9,1f,aa,1f,7c,1f,71,1f,ab,1f,92,1f,a6,1f,c8,1f,e7,1f,d1,1f,db,1f,cb,1f,bb,1f,b9,1f,cf,1f,be,1f,c4,1f,91,1f,6e,1f,5f,1f,54,1f,5c,1f,41,1f,34,1f,07,1e,f4,1f,02,EOP
10,02,00,00,b2,1e,f5,1f,34,1f,3c,1f,62,1f,7a,1f,9b,1f,ed,20,01,1f,f1,1f,f0,1f,e2,20,02,20,02,1f,db,1f,df,1f,bc,1f,cb,1f,ab,1f,cf,1f,b9,1f,aa,1f,86,1f,ae,1f,cc,1f,ed,1f,ea,1f,ff,20,5c,20,57,20,5a,20,21,1f,ef,1f,d8,1f,89,1f,39,1e,f3,1e,bb,1e,35,EOP
10,02,00,00,b3,1e,1e,1e,3b,1e,4f,1e,99,1e,ad,1e,e7,1f,58,1f,97,1f,f8,20,25,20,41,20,46,20,54,20,5b,20,92,20,a8,20,cc,20,cd,20,8a,20,53,20,33,1f,e8,1f,b8,1f,66,1f,76,1f,7e,1f,8a,1f,c0,1f,b1,1f,94,1f,93,1f,b0,1f,f5,1f,c3,1f,d8,1f,b3,1f,ae,1f,e6,EOP
10,02,00,00,b4,1f,be,1f,bf,1f,cd,1f,b1,1f,ae,1f,93,1f,c3,1f,fa,20,1c,20,23,20,36,20,1d,1f,fb,1f,c7,1f,db,1f,ba,1f,da,1f,dc,20,03,1f,de,1f,e1,20,00,20,08,1f,bc,1f,bc,1f,ab,1f,68,1f,42,1f,2d,1f,4a,1f,78,1f,af,1f,b5,1f,a2,1f,d7,20,06,1f,e6,1f,f1,EOP
10,02,00,00,b5,1f,e6,20,07,1f,fb,1f,de,20,0c,20,0b,20,04,1f,f8,20,0b,20,3a,20,22,20,27,20,40,20,36,1f,e3,1f,a9,1f,69,1f,79,1f,6f,1f,28,1f,34,1f,6b,1f,79,1f,62,1f,6a,1f,a4,1f,db,20,18,20,17,20,08,20,00,1f,f1,20,26,20,1f,20,43,20,1c,1f,ef,1f,dc,EOP
10,02,00,00,b6,20,08,1f,fd,1f,e8,1f,d6,1f,e6,20,34,20,27,20,05,1f,e4,1f,df,20,13,20,18,20,1e,20,2b,20,14,20,1c,20,0e,1f,ef,20,2e,20,15,20,08,1f,ef,20,13,1f,ff,1f,fc,1f,dd,1f,af,1f,98,1f,ba,1f,cb,1f,a9,1f,b2,1f,a9,1f,e8,1f,cd,1f,a7,1f,71,1f,5f,EOP
